ID_VOTACAO,POLITICO,VOTO,PARTIDO,ORIENTACAO_GOVERNO,RICE
2bad3fc3dcab6aea8cf8d2f334c2d545,JORGE SOLLA,NAO,PT,NAO,1
2bad3fc3dcab6aea8cf8d2f334c2d545,FABIO SOUSA,SIM,PSDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,JUTAHY JUNIOR,SIM,PSDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,TONINHO WANDSCHEER,SIM,PT,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,VALMIR ASSUNCAO,NAO,PT,NAO,1
2bad3fc3dcab6aea8cf8d2f334c2d545,WALTER ALVES,NAO,PMDB,NAO,1
2bad3fc3dcab6aea8cf8d2f334c2d545,NILSON PINTO,SIM,PSDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,HERMES PARCIANELLO,SIM,PMDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,ZECA DO PT,NAO,PT,NAO,1
2bad3fc3dcab6aea8cf8d2f334c2d545,TADEU ALENCAR,SIM,PSB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,LUIZIANNE LINS,NAO,PT,NAO,1
2bad3fc3dcab6aea8cf8d2f334c2d545,DR. JOAO,SIM,PR,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,LUCIO VIEIRA LIMA,SIM,PMDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,MARCOS ROTTA,SIM,PMDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,JUNIOR MARRECA,NAO,PEN,NAO,1
2bad3fc3dcab6aea8cf8d2f334c2d545,AUGUSTO CARVALHO,SIM,SDD,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,CAPITAO AUGUSTO,SIM,PR,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,ALEXANDRE VALLE,SIM,PRP,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,RONALDO MARTINS,SIM,PRB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,VITOR LIPPI,SIM,PSDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,JEFFERSON CAMPOS,SIM,PSD,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,MARCO TEBALDI,SIM,PSDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,ARTHUR VIRGILIO BISNETO,SIM,PSDB,NAO,0
2bad3fc3dcab6aea8cf8d2f334c2d545,MARCOS ABRAO,SIM,PPS,NAO,0
a46df51378fcd3380aa77020949987e7,LUIZA ERUNDINA,NAO,PSB,SIM,0
a46df51378fcd3380aa77020949987e7,ROBERTO ALVES,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,LAZARO BOTELHO,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,SERGIO BRITO,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,OSMAR SERRAGLIO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,BRUNO ARAUJO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,CAPITAO FABIO ABREU,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,CACA LEAO,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,DIMAS FABIANO,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,CHICO D ANGELO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,MARIA DO ROSARIO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ODORICO MONTEIRO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,CARLOS GOMES,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,JOAO RODRIGUES,NAO,PSD,SIM,0
a46df51378fcd3380aa77020949987e7,RUBENS PEREIRA JUNIOR,SIM,PCdoB,SIM,1
a46df51378fcd3380aa77020949987e7,RICARDO TRIPOLI,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,JOZI ROCHA,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,DR. JORGE SILVA,SIM,PROS,SIM,1
a46df51378fcd3380aa77020949987e7,RONEY NEMER,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,DULCE MIRANDA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,DECIO LIMA,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ADELMO CARNEIRO LEAO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,LUIZ COUTO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,AFONSO FLORENCE,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,HUGO LEAL,SIM,PROS,SIM,1
a46df51378fcd3380aa77020949987e7,AELTON FREITAS,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,JARBAS VASCONCELOS,NAO,PMDB,SIM,0
a46df51378fcd3380aa77020949987e7,IRMAO LAZARO,SIM,PSC,SIM,1
a46df51378fcd3380aa77020949987e7,ELCIONE BARBALHO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,ALAN RICK,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,ODELMO LEAO,NAO,PP,SIM,0
a46df51378fcd3380aa77020949987e7,ALESSANDRO MOLON,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,FELIPE MAIA,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,JOAO MARCELO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,VANDERLEI MACRIS,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,REMIDIO MONAI,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,ROBERTO GOES,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,ALIEL MACHADO,SIM,PCdoB,SIM,1
a46df51378fcd3380aa77020949987e7,FAUSTO PINATO,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,SERGIO MORAES,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,JHONATAN DE JESUS,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,HUGO MOTTA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,VICENTE CANDIDO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,DANIEL ALMEIDA,SIM,PCdoB,SIM,1
a46df51378fcd3380aa77020949987e7,ESPERIDIAO AMIN,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,CRISTIANE BRASIL,NAO,PTB,SIM,0
a46df51378fcd3380aa77020949987e7,ENIO VERRI,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,DELEGADO WALDIR,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,HELDER SALOMAO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,NELSON MARQUEZELLI,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,JOSE REINALDO,NAO,PSB,SIM,0
a46df51378fcd3380aa77020949987e7,VALMIR PRASCIDELLI,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,RICARDO BARROS,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,JANETE CAPIBERIBE,NAO,PSB,SIM,0
a46df51378fcd3380aa77020949987e7,ASSIS CARVALHO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,MIGUEL HADDAD,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,JOVAIR ARANTES,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,RODRIGO DE CASTRO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,MARCIO MARINHO,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,CARLOS ANDRADE,SIM,PHS,SIM,1
a46df51378fcd3380aa77020949987e7,PAULO FOLETTO,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,NILTON CAPIXABA,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,REJANE DIAS,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ROGERIO MARINHO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,RODRIGO MAIA,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,AUREO,NAO,SDD,SIM,0
a46df51378fcd3380aa77020949987e7,LEONARDO QUINTAO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MARIO HERINGER,NAO,PDT,SIM,0
a46df51378fcd3380aa77020949987e7,ALICE PORTUGAL,SIM,PCdoB,SIM,1
a46df51378fcd3380aa77020949987e7,MARCOS ROGERIO,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,ALBERTO FRAGA,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,CELSO PANSERA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,SAMUEL MOREIRA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,ANDRES SANCHEZ,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,VINICIUS GURGEL,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,MAX FILHO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,LAUDIVIO CARVALHO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,CAETANO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ARNALDO FARIA DE SA,NAO,PTB,SIM,0
a46df51378fcd3380aa77020949987e7,WASHINGTON REIS,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,CESAR SOUZA,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,FLAVINHO,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,REGINALDO LOPES,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,DELEGADO EDER MAURO,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,LEOPOLDO MEYER,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,JOSE AIRTON CIRILO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,PROFESSORA MARCIVANIA,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ZE SILVA,NAO,SDD,SIM,0
a46df51378fcd3380aa77020949987e7,LEO DE BRITO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,VICTOR MENDES,SIM,PV,SIM,1
a46df51378fcd3380aa77020949987e7,MANOEL JUNIOR,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,GERALDO RESENDE,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,HERCULANO PASSOS,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,EVANDRO ROGERIO ROMAN,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,ZE GERALDO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,EFRAIM FILHO,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,MILTON MONTI,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,LUIZ SERGIO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,LUIZ CARLOS RAMOS,SIM,PSDC,SIM,1
a46df51378fcd3380aa77020949987e7,CESAR HALUM,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,IZALCI,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,JOSI NUNES,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,EDUARDO CURY,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,ATILA LIRA,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,CHRISTIANE DE SOUZA YARED,SIM,PTN,SIM,1
a46df51378fcd3380aa77020949987e7,BACELAR,SIM,PTN,SIM,1
a46df51378fcd3380aa77020949987e7,MARCOS MONTES,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,PEDRO CUNHA LIMA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,GEOVANIA DE SA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,ROBERTO SALES,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,ANGELIM,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,CAIO NARCIO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,NELSON MEURER,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,BETINHO GOMES,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,WALDENOR PEREIRA,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,RAIMUNDO GOMES DE MATOS,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,PAULO FEIJO,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,FABIO RAMALHO,SIM,PV,SIM,1
a46df51378fcd3380aa77020949987e7,ROGERIO ROSSO,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,OTAVIO LEITE,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,MIGUEL LOMBARDI,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,OSMAR TERRA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MARIO NEGROMONTE JR.,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,GIUSEPPE VECCI,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,SAGUAS MORAES,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,CARLOS ZARATTINI,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,SOSTENES CAVALCANTE,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,DELEY,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,ALUISIO MENDES,SIM,PSDC,SIM,1
a46df51378fcd3380aa77020949987e7,FABIO MITIDIERI,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,JOSE NUNES,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,ATILA LINS,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,CABUCU BORGES,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,RUBENS BUENO,NAO,PPS,SIM,0
a46df51378fcd3380aa77020949987e7,JULIO DELGADO,NAO,PSB,SIM,0
a46df51378fcd3380aa77020949987e7,ZECA DIRCEU,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,SARAIVA FELIPE,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,RONALDO LESSA,NAO,PDT,SIM,0
a46df51378fcd3380aa77020949987e7,ALTINEU CORTES,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,JOAO FERNANDO COUTINHO,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,CELIO SILVEIRA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,JOAO PAULO PAPA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,ANTONIO JACOME,SIM,PMN,SIM,1
a46df51378fcd3380aa77020949987e7,EDUARDO BARBOSA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,SIMAO SESSIM,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,JORGE TADEU MUDALEN,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,ALEX MANENTE,NAO,PPS,SIM,0
a46df51378fcd3380aa77020949987e7,MARCELO SQUASSONI,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,CARLOS MARUN,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MARCELO ARO,SIM,PHS,SIM,1
a46df51378fcd3380aa77020949987e7,JOSE GUIMARAES,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,LUIZ CARLOS BUSATO,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,DOMINGOS SAVIO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,FELIPE BORNIER,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,ADAIL CARNEIRO,SIM,PHS,SIM,1
a46df51378fcd3380aa77020949987e7,ROBERTO BALESTRA,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,EDMILSON RODRIGUES,NAO,PSOL,SIM,0
a46df51378fcd3380aa77020949987e7,MACEDO,SIM,PSL,SIM,1
a46df51378fcd3380aa77020949987e7,JUSCELINO FILHO,SIM,PRP,SIM,1
a46df51378fcd3380aa77020949987e7,BALEIA ROSSI,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,ROBERTO BRITTO,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,ANTONIO BRITO,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,JOAO ARRUDA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,BEBETO,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,ANDRE FIGUEIREDO,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,PAULO ABI-ACKEL,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,PEDRO UCZAI,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,MAURICIO QUINTELLA LESSA,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,AFONSO MOTTA,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,JORGE CORTE REAL,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,CARLOS HENRIQUE GAGUIM,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MARIANA CARVALHO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,ANTONIO BULHOES,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,ZECA CAVALCANTI,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,POMPEO DE MATTOS,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,CONCEICAO SAMPAIO,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,CARMEN ZANOTTO,NAO,PPS,SIM,0
a46df51378fcd3380aa77020949987e7,VINICIUS CARVALHO,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,JOSUE BENGTSON,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,PEDRO FERNANDES,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,PAULO TEIXEIRA,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,RODRIGO MARTINS,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,BETO SALAME,SIM,PROS,SIM,1
a46df51378fcd3380aa77020949987e7,HEULER CRUVINEL,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,CARLOS MANATO,NAO,SDD,SIM,0
a46df51378fcd3380aa77020949987e7,VITOR VALIM,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,FERNANDO JORDAO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MANDETTA,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,ZE CARLOS,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ALFREDO KAEFER,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,HIRAN GONCALVES,SIM,PMN,SIM,1
a46df51378fcd3380aa77020949987e7,AFONSO HAMM,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,VALTENIR PEREIRA,SIM,PROS,SIM,1
a46df51378fcd3380aa77020949987e7,EVANDRO GUSSI,NAO,PV,SIM,0
a46df51378fcd3380aa77020949987e7,ANDRE ABDON,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,DOMINGOS NETO,SIM,PROS,SIM,1
a46df51378fcd3380aa77020949987e7,CHICO ALENCAR,NAO,PSOL,SIM,0
a46df51378fcd3380aa77020949987e7,BOHN GASS,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,HILDO ROCHA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MARINHA RAUPP,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,CLARISSA GAROTINHO,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,MARCELO CASTRO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,BENEDITA DA SILVA,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ROSANGELA GOMES,SIM,PRB,SIM,1
a46df51378fcd3380aa77020949987e7,MOEMA GRAMACHO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ELMAR NASCIMENTO,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,MOSES RODRIGUES,NAO,PPS,SIM,0
a46df51378fcd3380aa77020949987e7,IVAN VALENTE,NAO,PSOL,SIM,0
a46df51378fcd3380aa77020949987e7,PAULO PIMENTA,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,JORGINHO MELLO,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,DIEGO GARCIA,SIM,PHS,SIM,1
a46df51378fcd3380aa77020949987e7,DAMIAO FELICIANO,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,TAKAYAMA,SIM,PSC,SIM,1
a46df51378fcd3380aa77020949987e7,LEANDRE,SIM,PV,SIM,1
a46df51378fcd3380aa77020949987e7,FERNANDO COELHO FILHO,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,CLAUDIO CAJADO,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,FABIO REIS,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MISAEL VARELLA,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,SERGIO VIDIGAL,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,MIRO TEIXEIRA,SIM,PROS,SIM,1
a46df51378fcd3380aa77020949987e7,EDIO LOPES,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,LINCOLN PORTELA,NAO,PR,SIM,0
a46df51378fcd3380aa77020949987e7,WHERLES ROCHA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,ALCEU MOREIRA,NAO,PMDB,SIM,0
a46df51378fcd3380aa77020949987e7,CHICO LOPES,SIM,PCdoB,SIM,1
a46df51378fcd3380aa77020949987e7,PEDRO CHAVES,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,DANIEL VILELA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,JOAO GUALBERTO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,JULIO CESAR,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,BRUNNY,SIM,PTC,SIM,1
a46df51378fcd3380aa77020949987e7,LUIZ LAURO FILHO,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,ROGERIO PENINHA MENDONCA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,JULIA MARINHO,SIM,PSC,SIM,1
a46df51378fcd3380aa77020949987e7,PAULO FREIRE,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,ANTONIO IMBASSAHY,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,HEITOR SCHUCH,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,SILVIO TORRES,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,DAMINA PEREIRA,SIM,PMN,SIM,1
a46df51378fcd3380aa77020949987e7,GIVALDO VIEIRA,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,FRANCISCO FLORIANO,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,VICENTINHO JUNIOR,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,VENEZIANO VITAL DO REGO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,CARLOS SAMPAIO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,BETO FARO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ERIKA KOKAY,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,HERACLITO FORTES,NAO,PSB,SIM,0
a46df51378fcd3380aa77020949987e7,MORONI TORGAN,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,JOAO CASTELO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,CARLOS MELLES,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,MARCIO ALVINO,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,SERGIO SOUZA,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,JO MORAES,SIM,PCdoB,SIM,1
a46df51378fcd3380aa77020949987e7,JEAN WYLLYS,SIM,PSOL,SIM,1
a46df51378fcd3380aa77020949987e7,DANRLEI DE DEUS HINTERHOLZ,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,HISSA ABRAHAO,NAO,PPS,SIM,0
a46df51378fcd3380aa77020949987e7,LUCIO MOSQUINI,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,KEIKO OTA,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,INDIO DA COSTA,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,TEREZA CRISTINA,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,LINDOMAR GARCON,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MAGDA MOFATTO,SIM,PR,SIM,1
a46df51378fcd3380aa77020949987e7,SUBTENENTE GONZAGA,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,LUIS TIBE,SIM,PTdoB,SIM,1
a46df51378fcd3380aa77020949987e7,BRUNO COVAS,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,PAES LANDIM,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,BENITO GAMA,SIM,PTB,SIM,1
a46df51378fcd3380aa77020949987e7,FLAVIANO MELO,SIM,PMDB,SIM,1
a46df51378fcd3380aa77020949987e7,MARCUS PESTANA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,ARNALDO JORDY,NAO,PPS,SIM,0
a46df51378fcd3380aa77020949987e7,EZEQUIEL FONSECA,SIM,PP,SIM,1
a46df51378fcd3380aa77020949987e7,ALEXANDRE SERFIOTIS,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,DANIEL COELHO,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,NILTO TATTO,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,ELI CORREA FILHO,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,JOAO DANIEL,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,BONIFACIO DE ANDRADA,NAO,PSDB,SIM,0
a46df51378fcd3380aa77020949987e7,ABEL MESQUITA JR.,SIM,PDT,SIM,1
a46df51378fcd3380aa77020949987e7,CABO DACIOLO,NAO,PSOL,SIM,0
a46df51378fcd3380aa77020949987e7,KAIO MANICOBA,SIM,PHS,SIM,1
a46df51378fcd3380aa77020949987e7,TENENTE LUCIO,SIM,PSB,SIM,1
a46df51378fcd3380aa77020949987e7,JOSE CARLOS ARAUJO,SIM,PSD,SIM,1
a46df51378fcd3380aa77020949987e7,ARLINDO CHINAGLIA,SIM,PT,SIM,1
a46df51378fcd3380aa77020949987e7,MENDONCA FILHO,NAO,DEM,SIM,0
a46df51378fcd3380aa77020949987e7,MARIA HELENA,SIM,PSB,SIM,1
